Nach so kurzer Zeit schon?	26
Das ist Rock-n-Roll lieber Freddy.	34
Von entscheidender Bedeutung für die Funktionsweise des Filters ist die Aktivkohle.	83
In sogenannten Entwicklungsländern sind die eigenen Kinder die Lebensversicherung.	82
Ich nehme ein O-Saft und dazu hätte ich gerne die Pizza Margarita.	66
Offenbar ist Jannick nur ein Gelegenheitsraucher.	49
Der Arzt setzte seine Brille auf die Nasenspitze und sah Hildegard unheimlich an.	81
Wie könnt ihr es nur wagen?	27
Hoffentlich stellt hinterher keiner komische Fragen.	52
Alle guten Dinge sind drei.	27
Zu viele Köche verderben den Brei.	34
Setz dich erst mal vernünftig hin.	34
Wer hat denn heutzutage noch eine Briefmarkensammlung?	54
So oder so ähnlich.	19
Und nun zeige ich Ihnen die Asservatenkammer.	45
Einmal hat uns eine alte Frau dafür gelobt, dass wir das Essen retten.	70
Binnen-I, Sternchen und Unterstrich werden von den meisten als Glottisverschluss ausgesprochen.	95
Hat noch jemand eine Füllerpatrone in Reserve?	46
Da hierbei jedoch das Backtracking verhindert wird, werden einmal übereinstimmende Zeichen nicht wieder freigegeben.	116
Der Altar wiegt mindestens vierzig Zentner.	43
Kommandant Hartleben hat einen sehr nervösen Zeigefinger.	57
Und deshalb glaube ich, dass wir auch neue Felder aufstoßen können und dass wir ein neues Kapitel aufschlagen können, wenn der Präsident Vázquez hier nach Deutschland kommt.	173
Vierundzwanzig Türchen warten darauf, geöffnet zu werden.	57
In ihrer Analyse zeigt Alexa schonungslos auf, wo etwas im Argen liegt.	71
Das ist eine Eins-plus mit Sternchen.	37
Eure Patrouille schläft öfter mal.	34
Den habe ich schon mal in der Muckibude gesehen.	48
Man kann nicht jeden Halm einzeln rendern.	42
Überhaupt ist die Analogverbindung besser als ihr Ruf.	54
Wer Zeit und Lust hat, ist nachher eingeladen.	46
Wir hatten so viel Spaß miteinander.	36
Als Autofahrer wäre ich dafür, das Schienennetz auszubauen, um die Straßen zu entlasten.	88
Man sucht sich eine Stelle, an der man die Adern gut sehen kann.	64
Ich glaube, er streut uns absichtlich Sand ins Getriebe.	56
Musst du jedes Mal so mit den Türen knallen?	44
Abgelaufene Medikamente sind nicht in der Toilette zu entsorgen.	64
Schon wieder oder immer noch?	29
Es ist sackschwer, einer Maschine Manieren beizubringen.	56
Gelatine wird aus dem Bindegewebe von Tieren hergestellt.	57
So leicht lässt sich unsere Serverfarm nicht in die Knie zwingen.	65
Die Band veröffentlichte ein Konzeptalbum mit Unterstützung eines Orchesters.	77
Ist Herr Bethke so kamerascheu?	31
Dein Kostüm wird auf der Party ein echter Hingucker sein.	57
In diesen Anwendungsbereichen sind primär Rohstoffpreise entscheidend, da Aluminium preisgünstiger als Kupfer ist.	114
Nerve mich nicht dauernd mit neuen Benachrichtigungen!	54
Die Radarerkennung hat das fünf Gigahertz-Netz abgeschaltet.	60
Er hat ihm den Laufpass gegeben.	32
Mir ist das noch zu unkonkret.	30
einfach, wenn du übst, wirst du es auch erreichen!	50
Manchmal müssen Paketzusteller Weihnachtspäckchen räubern, um selbst zu überleben.	82
Stattdessen hängt er den ganzen Abend am Tresen herum.	54
Nichts änderte sich daraufhin.	30
Kannst du ein Instrument spielen?	33
dunkles Schiefgrau	18
Es ward die Nacht vor Weihnachten	33
Nicht aus jedem Ei schlüpft ein Küken.	38
Deswegen müssen Kinder eine gewisse Mindestgröße haben.	55
Ab ins Körbchen!	16
Jetzt sind wir quitt.	21
Für einen fest verbauten Akku gibt es keinen guten Grund.	57
An kalten Stellen sammelt sich Feuchtigkeit und es bildet sich Schimmel.	72
Bei dieser Musik bekomme ich Gänsehaut.	39
Ist die Farbe entscheidend für den Geschmack?	45
Ja, sogar mehrere.	18
Gestrichen!	11
Mein Baby hat mit dem Babyphon meinen Babysitter gerufen.	57
Wenn Sie wüssten, was ich schon alles im Garten vergraben habe!	63
Und deshalb bleibt auch unergründet, was sich im Hockerstoff befindet.	70
Über mitgeteilten Neid weiß der Beneidete Bescheid.	51
Deshalb stellt Paraguay einen Verteidiger an den langen Pfosten.	64
Hier steht doch, dass dies kein Nichtschwimmerbecken ist.	57
Hat das auch seine Richtigkeit?	31
Zum Einsatz kommen hier Suchgräben, magnetische Sondierung, Bodenwiderstandsmessung, Luftbilder und andere Methoden der Bodenforschung.	135
Vielleicht ist eine Immuntherapie doch nicht das Richtige.	58
Es scheint als könnte ich nichts finden zu dem Künstler.	56
Rauchfleisch hält länger.	25
Was lese ich hier eigentlich für einen Stuss?	45
Herdplatten sind heiß und gehören abgedeckt, wenn sie nicht benutzt werden.	75
Wann fährt der nächste Bus?	27
Bewerten Sie uns im Internet!	29
In Brücken über die Grenze steckt immer noch Sprengstoff.	57
Formal möchte ich darauf hinweisen, dass dies gegen Sie verwendet werden kann.	78
Wieso hast du noch einen Schlüssel?	35
Vielleicht sollte ich mir erst mal einen Tee aufsetzen.	55
Wenn die Druckerpatrone jetzt nicht leer ist, wird sie es wohl nie sein.	72
Wie denn sonst?	15
Was tut jemand wie Sie an einem Ort wie diesem?	47
Festplatten reagieren empfindlich auf Erschütterungen und Schläge.	66
Das letzte Mal auch über die sogenannte gläserne Decke, also: Was hindert Frauen dann doch daran, in Führungspositionen zu kommen?	130
Schieb es nicht auf die lange Bank.	35
Warum musstest du alles so kompliziert machen?	46
Treffen sich zwei Jäger im Wald - beide tot.	44
Schnell rotierende Räder müssen ausgewuchtet werden.	52
Ich bin mir noch nicht sicher, ob die Sache längerfristig Bestand hat.	70
Manchmal muss man eben in den sauren Apfel beißen.	50
So quält sie sich jeden Morgen aus dem Bett.	44
Da hat er sich verhaspelt.	26
Jeder hat Anspruch auf rechtlichen Schutz gegen solche Eingriffe oder Beeinträchtigungen.	89
Welche Ausgaben kann man von der Steuer absetzen?	49
Wieder andere stehen einfach nur ratlos oder staunend daneben.	62
Wie schön, dass es dich gibt!	29
Sie nimmt kein Blatt vor den Mund.	34
Entsprechende Passagen in Nutzungsbedingungen sind daher als ungültig anzusehen.	80
Ich habe keinen einzigen Tennisball.	36
Du warst wohl auf der Baumschule.	33
Der Eingang von griechischen Restaurants ist stets mit einer eckigen Schrift versehen.	86
Amelie begibt sich mit einer Wünschelrute auf die Suche nach einer Wasserader.	78
Jedoch nimmt die Glorifizierung in jüngster Zeit gefährliche Auswüchse an.	74
Was die Zahlungsmoral angeht, schweigt er lieber.	49
Der Vorschlag geht in die richtige Richtung, greift aber zu kurz.	65
Bestimmt vertickt er die Dinger im Darknet.	43
erzähl mir der aktuelle	23
Betty versucht, ihre Schäfchen ins Trockene zu bringen.	55
Klingt doch fair, oder?	23
Plötzlich schrie er laut auf.	29
Heißt das, wir sind auf uns allein gestellt?	44
Eine gewisse Affinität zu diesen Themen wird natürlich vorausgesetzt.	69
Karin holt tief Luft und taucht unter.	38
In den letzten Jahren konnten wir sagen, dass die Haushaltsabschlüsse eigentlich immer etwas besser waren als unsere Prognosen.	127
Oh, verdammt! Wieso hat keiner an den Grill gedacht?	52
Diesen Bug kann man notfalls auch als Feature verkaufen.	56
Der Wind hat den Sand fein gemahlen.	36
Sehen Sie genau hin!	20
Welche Karten kann man auf Herz neun legen?	43
Weinreben sind eine eigene Gattung.	35
Mal sehen, wie lange sie das durchhält.	39
Er ist ein Narr.	16
Was auch wichtig wäre, wären mehr Aufzählungen einzusprechen.	61
Wir werden auch darüber sprechen, welche Standards wir beim Anbau von Biokraftstoffen brauchen, damit hier keine Konkurrenz zur Nahrungsmittelproduktion weltweit entstehen kann.	177
Deswegen begrenzt die Kühlung die maximal mögliche Leistung.	60
Wegen seiner Knieverletzung konnte er nur humpeln.	50
Oft fehlt in der Mediathek der Download-Button.	47
Oh oh oh, das wird teuer!	25
Der Erste in was?	17
Im Osten geht die Sonne auf.	28
orangerot,	10
Damit müssen sie überhaupt nicht ihre Zugehörigkeit auch zu Familien mit ganz anderen kulturellen Erfahrungen, zu einem anderen Glauben aufgeben.	145
Das führt häufiger zum Erfolg als schimpfen und verbieten.	58
Leon Dussek war ein französischer Hersteller von Automobilen.	61
Warum ist sie eigentlich mit allem unzufrieden?	47
Nur mal so als Anregung.	24
Warum hat es schon wieder Zoff gegeben?	39
Sogar Überbewertungen werden überbewertet.	42
Wann ist es endlich hochgeladen?	32
Nicht abgeholte Fundstücke kommen nach einiger Zeit unter den Hammer.	69
und wir müssen natürlich miteinander eine Wachstumsstrategie entwickeln, die dafür sorgt, dass auch in den Heimatländern wieder mehr Arbeitsplätze für junge Leute entstehen.	173
ende	4
wiederhole	10
Spätestens wenn einer am Boden liegt, hört man auf.	51
So kann es gehen. Anderst als man denkt.	40
wechsle Benutzer	16
Das erworbene Immunschwächesyndrom gilt derzeit als nicht heilbar, aber immerhin beherrschbar.	94
schwach,	8
Deswegen legen die Förster so großen Wert darauf, dass ein Mischwald entsteht.	78
So sah meine Junggesellenbude auch immer aus.	45
Was ja auch stimmt. Gell?	25
Heilbronn müsste man natürlich auch anschließen.	48
Statt für jedes Gerät eine einzelne hat Norman jetzt eine Universalfernbedienung.	81
Das ist nur von außen.	22
Mit einer Art Regionalbahn fährst du von Kaltenkirchen nach Neumünster.	71
Vom ersten Stock des Vereinsheims hat man die Kapelle gut im Blick.	67
aktualisiere Openhab Elemente	29
Und jetzt kräftig kurbeln!	26
Hier kann doch nicht jeder nach eigenem Gutdünken Gorillas jagen!	65
Na ja, wenn die Schublade längere Zeit offen steht, zum Beispiel.	65
Resigniert blickte er ins Leere.	32
Jede Münze hilft, das Leiden zu lindern.	40
Was bevorzugst du, Nord-Stream-Pipeline-Gas oder Fracking-Gas aus den Vereinigten Staaten?	90
Wiedergabe	10
Statt eine Briefmarke aufzukleben, hatte sich die Austauschschülerin etwas anderes überlegt.	92
Können wir nun endlich in den Weinkeller?	41
Das hatten wir doch alles schon einmal.	39
Mit Volkskrankheiten wie Krebs oder Diabetes lässt sich richtig viel Geld verdienen.	84
Warum müssen ausgerechnet fünf Pubertierende das Zimmer neben uns haben?	72
Hier bitte eine Unterschrift.	29
Lampe ist nun aus.	18
Die meisten privaten Telefongespräche werden abends geführt.	60
Betrachte es mal unter dem auditiven Gesichtspunkt.	51
Hier sehen Sie den Querschnitt einer herkömmlichen Batterie.	60
Silverstone wurde als Tochter britischer Eltern, eines Immobilieninvestors und einer Flugbegleiterin, geboren.	110
Egal was die Werbung sagt, Wasser ist immer noch der beste Durstlöscher.	72
Man sieht den Code vor lauter Kommentaren nicht mehr.	53
Nie hätte ich für möglich gehalten, dass ausgerechnet Herr Breyer solche Musik hört!	84
Es muss rund um die Uhr jemand die Produktion überwachen.	57
Mein Benutzerkonto wurde gehackt.	33
Die Wartezeit ist immer ziemlich lang.	38
Kann man etwas verschwenden, das im Kreis fließt?	49
Seitdem ging es Schlag auf Schlag.	34
Unsere Muttergesellschaft wird sich mit Ihnen in Verbindung setzen.	67
Wer beim Cheaten erwischt wird, fliegt raus.	44
Um Passierschein A-achtunddreißig zu erhalten, muss man von Pontius zu Pilatus laufen.	86
Es ist ein elektronisches Schloss.	34
Einheit Bravo an Zentrale: Wir sind auf Code vier. Over!	56
Der Blick auf die Vogesen ist atemberaubend.	44
Der Standesbeamte war ein komischer Vogel.	42
Geht dir das nicht auf den Geist?	33
Dank des neuen Vertrages ist unsere Zukunft erst mal gesichert.	63
Fragen Sie sich zuerst, wogegen Sie sich eigentlich schützen wollen.	68
Man kriegt ihn danach auch nicht wieder an.	43
Nein, es geht schon wieder.	27
Seine tapsige Art wird euch noch so manches Mal zum Verhängnis werden.	70
Dann neigt man dazu, Dinge zu kaufen, die man eigentlich nicht haben wollte.	76
Die Strukturreformen – obwohl sie schmerzlich sind – beginnen in den einzelnen Ländern zu wirken, zum Beispiel in Irland, in Portugal, aber auch in Griechenland und Spanien.	173
Anders als man denkt.	21
Die Strömung ist so schwach, dass sie den Schwimmern nicht auffällt.	68
Wir machen die Probe aufs Exempel.	34
Die feinen Unterschiede muss man heraushören.	45
Böse Zungen behaupten, sie wollte den Graf in einen handfesten Skandal verwickeln.	82
Nur weil man einen Plan hat, muss man nicht automatisch an Spontanität einbüßen.	80
Der Schrottplatz hat für Grand Theft Auto eine historische Bedeutung.	69
Wenn sie allein ist, weint sie oft.	35
Die Gesamtschule liegt in einem sozialen Brennpunkt.	52
Zum Schluss sah man nur noch den Atompilz und dann kam der Abspann.	67
Bitcoins waren ursprünglich nicht als Spekulationsobjekt gedacht.	65
Nimm deine Maske endlich ab!	28
Richtet sich das Programm an Kinder?	36
Insbesondere das männliche Publikum ergötzt sich am Anblick der Cheerleader.	76
So ein offenes Ende ist unbefriedigend.	39
Willst du wirklich für immer leben?	35
Code	4
Wie immer geht der Landarzt rigide mit seinen Assistenten um.	61
Lebe glücklich lebe froh, wie der Mops im Haferstroh.	53
Was machst du denn jetzt mit der anderen Hälfte?	48
Hier gleichen die großen Wassermengen des Meeres die Temperaturschwankungen aus.	80
Solche Lappalien rechtfertigen keinen Notruf.	45
Morgen können wir die Gefriertruhe abeisen.	43
Eine letzte Windung noch.	25
Chartere mir bitte einen Charterflug!	37
Es sollte spontan aussehen, aber die Nummer ist langfristig geplant gewesen.	76
Ödland ist durch Unfruchtbarkeit des Bodens aufgrund klimatischer, orographischer, physikalisch-chemischer oder anthropogener Bedingungen geprägt.	146
Auf den Herdentrieb ist Verlass.	32
Buche mir bitten den Termin.	28
Künstliche Intelligenz ist und bleibt noch länger ziemlich dumm.	64
Das spricht sich in der ganzen Firma herum.	43
Eine weitere Milliarde wurde in den Sand gesetzt.	49
Das letzte Wort ist noch nicht gesprochen.	42
Der Trick besteht darin, nicht alles sofort rauszulassen.	57
Zwei der drei Parkhäuser sind voll besetzt.	43
Klingt für mich eher nach einer Arbeitsbeschaffungsmaßnahme.	60
Am Standort in Donauwörth werden Helikopter montiert.	53
Es wäre schon ziemlich skurril.	31
Eine Frage, die hier sicherlich alle quält.	43
Dass der Beklagte schweigen soll, verlangt sie ferner voller Groll.	67
Kurzwelliges Licht macht auf Dauer kurzsichtig.	47
Darmstadts Autofahrer haben sich heute offenbar zum Stau des Monats verabredet.	79
Nicht so zimperlich!	20
Wir suchen jemanden, der uns Betonstützen gießt.	48
Nimm dir einen Löffel und schlag den Belag schön cremig.	56
Was war in dem Umschlag?	24
Hundertprozentige Sicherheit gibt es nicht.	43
Dieser Satz war Händel wichtig.	31
Der Reiseführer für Florenz warnt ausdrücklich davor, aus großer Höhe in Heuhaufen zu springen.	95
Hatschi!	8
Fünftausend gibt es jetzt, weitere fünftausend bekommen Sie, wenn Sie den Job erledigt haben.	93
Wir dachten jetzt kommen gleich die Besitzer, aber Pustekuchen.	63
Bei der Arbeit wird nur Englisch gesprochen.	44
Jetzt benötige ich noch einen Wert für grün	43
Aus einer Flasche und Reiskörnern oder Ähnlichem lässt sich eine Rassel bauen.	78
Nimm die Maske ab!	18
Als Motivation hat er Frau Ahrendt einen Führungsposten in Aussicht gestellt.	77
Gestern stand in diesem Hangar noch ein Flugzeug.	49
Sein betrübtes Gesicht zeigt, dass ihm nicht zum Spaßen zumute ist.	67
Hast du einen schlechten Platz bekommen und nichts sehen können?	64
Wie montiert man Schneeketten korrekt?	38
Muss man die Hymne mitsingen?	29
Wir wissen, dass gerade in der Landwirtschaft in einigen Ländern der Welt noch sehr stark Antibiotika verabreicht werden, die dann auch wieder den Menschen erreichen.	166
Flowcharts bilden sowohl virtuelle, als auch reelle Abläufe ab.	63
Der Ernst des Lebens beginnt noch früh genug.	45
Nervös knöpft er sich das Hemd zu.	34
A, wie Anton	12
Elias sieht die Sache als rein dienstliche Angelegenheit.	57
Ach so nennt man das heutzutage.	32
Worüber?	8
Haben wir Zunder für das Lagerfeuer?	36
Wichtiger sind Parteizugehörigkeit und Position innerhalb der Partei.	69
Bitte umgeht das Abkürzungsverbot nicht mit kreativer Zeichensetzung!	69
Ein Angler sollte wissen, wann man seine Angel besser loslässt.	63
Kindliche Neugier sollte man fördern.	37
Was bedeutet die Abkürzung A-R-D?	33
In einem Brief schüttet sie ihr Herz aus.	41
Unter Schrittgeschwindigkeit versteht man im Allgemeinen vier bis sieben Kilometer pro Stunde.	94
Die inhaltslosesten Wahlplakate zeigen nur einen Krawattenträger, seinen Namen und seine Partei.	96
Hier brauchte er die Teppiche eigentlich nicht mehr.	52
Verringere die Helligkeit	25
Lachen hat aufgehört	20
Bleigießen ist nun mal nicht so optimal für die Gesundheit.	59
Der Praxisgebühr weint niemand hinterher.	41
Wir freuen uns auf Ihr Feedback!	32
Wir haben jetzt seitens der Bundesregierung einen Vorschlag gemacht, der wird jetzt im Parlament beraten auch über Umstrukturierung von Krankenhäusern.	151
Darf ich die Dame im blauen Kleid auf das Podest bitten?	56
Soll ich dir dieses erzählen?	29
Da sich unter den radioaktiven Zerfallsprodukten einige Gammastrahler befinden, sind aber aufwändige Strahlenschutzvorkehrungen nötig.	134
Heißt der Vertragspartner Kuhn oder Kühn?	41
Nun mach dir mal nicht gleich bei jeder Kleinigkeit ins Hemd.	61
